id,title,publishedAt,description,viewCount,subscriberCount,videoCount,retrievedAt,viewCountPerVideo,age,viewCountPerYear
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,2020-09-26T06:58:30.652446Z,"We were founded on September 26, 2020 by vetran Ethiopian journalist Tamerat Negera Feyisa as a platform for exploring, defining & promoting Ethiopianist ideas through quality web based journalism & commentary. Terara aspires to discuss issues in Politics, Economics, Education, Arts & Letters of Ethiopia & the greater horn. The seed money to start Terara was raised by Tamerat’s friend, Tariku Geleta through crowd funding campaign on December 8, 2019 that enabled Tamerat’s fans around the world to be connected for a common cause of founding an Ethiopianist media in the public sphere. ",3388095,45200,276,2023-02-19T23:04:51Z,12275,2.4,1411706
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,2018-09-29T09:13:46Z,"GEBEYANU is popular for its highly professional and influential TV and
Radio programs. Its involvement began even before it is officially
renamed as GEBEYANU. It started with the name Solomon Shumiye to
be the first private program producer on ETV since 1992 E.C.
GEBEYANU and/or Solomon Shumiye have been familiar brands of the
media business for more than 19 years. Backed by creative talent and
higher education, GEBEYANU’s effort significantly influenced the
industry and now replicating of its content and/or format has become
common experience. The following are among the major productions
that have been transmitted on the national broadcaster, EBC and
Nahoo TV.",10200788,107000,602,2023-02-19T23:04:51Z,16944,4.39,2323641
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,2020-11-13T11:38:22.416086Z,"Ethio News provides news, news analysis, opinions on current affairs, produces documentaries, among others, on range of issues in Ethiopia and the Horn of Africa.",26931968,161000,1336,2023-02-19T23:04:51Z,20158,2.27,11864303
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,2019-08-19T06:20:18Z,"Welcome to Feta Daily
Feta Daily is Ethiopian Entertainment Media. update our channel on a daily basis.
We have the desire to work with you.
let's Work together contact, business Feta Daily → https://www.facebook.com/FetaTube/
",141651605,578000,906,2023-02-19T23:04:51Z,156348,3.51,40356582
UCgIxJwBNuGzDKrBaZhATDug,Anchor Ethiopia,2022-10-16T04:41:28.299163Z,"",4313488,73300,152,2023-02-19T23:04:51Z,28378,0.35,12324251
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር,2020-12-12T05:48:39.995607Z,"እኛው ነን!!
ታሪክ መርምረው፣ ሃሳብ አንጥረው መላ የሚፈጥሩ፣ የእውነትን መንገድ የሚያበሩና የሚመሩ ሊቆቻችንን፤ ግዙፍ አርቅቀው ረቂቅ አግዝፈው የሚያሳዩ ምናባውያን ጠቢቦቻችንን ይዘንና በዘመናዊ የመገናኛ መሳሪያዎች ታግዘን ህዝባችንን በሃሳብ በማገናኘት የወደፊት እድሉን የሚቆጣጠርበትን ማማ የምናቆምለት እኛው ነን!",1154627,22400,305,2023-02-19T23:04:51Z,3785,2.19,527226
UCmAnzjcjIgtWuE6AnBCViTg,OMN,2014-01-19T08:11:25Z,"OMN is an independent, nonpartisan and nonprofit news enterprise whose mission is to produce original and citizen-driven reporting on Oromo and Oromia. For more information visit out website at http://www.oromiamedia.org
",108223681,507000,9419,2023-02-19T23:04:51Z,11489,9.09,11905795
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ ሰላም  Ethio Selam,2022-06-30T08:28:53.278299Z,"ስለ ሰላም እናወራለን!!!
ስለ ሰላም እንወያያለን!!!
ስለ ሰላም እንሞግታለን!!!

ኢትዮ-ሰላም በኢትዮጵያ ውስጥ አውንታዊ ሰላም ሰፍኖ ማየትን የሚፈልግ፤ የአገራችንን ማህበረ-ኢኮኖሚያዊና ፖለቲካዊ ጉዳዮች ከተለያዩ እይታዎች አንፃር የሚተነተኑበትና አውንታዊ ሰላምንና መረጋጋትን ሊያሰፍኑና ሊያመጡ የሚችሉ አማራጭ ሀሳቦች የሚቀርቡበት ነፃና ገለልተኛ ሚዲያ ነው።

ይህን እንቅስቃሴ ማበረታታትና በአገራችን አውንታዊ ሰላም ሰፍኖ ማየት የምትናፍቁ ሁሉ ሚዲያችንን ሰብስክራይብ በማድረግ ቤተሰብ እንዲሆኑንና በሚችሉት ሁሉ እንዲያግዙን ጥሪ እናደርጋለን።

Ethio-Selam is a free and independent media that seeks to analyze the socio-economic and political issues of our country from different perspectives and offers alternative ideas that can bring about positive peace and stability in our country Ethiopia.

We encourage all those who want to help for this movement and yearn to see the positive peace in our country to subscribe to our media and become a family and help us in any way you can.
",2564150,34400,107,2023-02-19T23:04:51Z,23964,0.64,4006484
UCvr6jA3WYOhXFUD2LKpqhQw,Ethio 360 Media,2019-06-04T17:59:54Z,"",219564543,577000,3860,2023-02-19T23:04:51Z,56882,3.71,59181817
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,2017-07-07T08:46:55Z,"Andafta Is Ethiopian multi-platform entertainment and media company ,Powered by its own proprietary technology. Andafta is the go-to source for tech, digital culture and entertainment content for its dedicated and influential audience around the nation as well for the globe.",264722362,887000,5864,2023-02-19T23:04:51Z,45143,5.62,47103623
UCxIn6j4tH1dVnqLd1WFvFNA,Abebe Belew,2012-08-23T23:11:19Z,ADDIS DIMTS Multimedia,28488210,149000,1024,2023-02-19T23:04:51Z,27820,10.49,2715749
UC-jwtt0RVJPNidr2Ja1_7yQ,MENELIK TELEVISION 3,2023-01-31T23:05:23.760720Z,News and Entertainment channel,27027,649,39,2023-02-20T23:04:48Z,693,0.05,540540
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,2019-11-14T00:41:33.765580Z,"አደባባይ ሚዲያ በዩ.ኤስ አሜሪካ በቴክሳስ ጠቅላይ ግዛት የተቋቋመ ትርፍ አልባ (nonprofit Media) የሚዲያ ድርጅት ነው። በኢትዮጵያውያን እና በኢትዮጵያውያን-አሜሪካውያን የተቋቋመው አደባባይ ሚዲያ ሚዛናዊና የነጠረ እውነታ (fair, balanced and Fact-checked news and views) ላይ በማቅረብ ላይ የተመሠረተ ነው።",12952731,98900,909,2023-02-20T23:04:48Z,14249,3.27,3961079
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,2007-09-21T22:51:08Z,"",17073336,334000,1100,2023-02-20T23:04:48Z,15521,15.42,1107220
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,2018-09-02T14:01:50Z,"TMH’s mission is to enrich the lives of Tigray people by providing captivating media through nonpartisan journalism. TMH will promote community dialogue through exchanging information across different social, cultural, geographical, regional, and ideological boundaries. This dialogue will assist in TMH’s endeavor to enhance tolerance, social integration, and mutual coexistence among all east African people. ",153441837,350000,5324,2023-02-20T23:04:48Z,28820,4.47,34327032
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),2022-02-22T03:19:46.031340Z,"Ethiopian Media Services is publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the globe. Ethiopia, a country with a population of close to 120 million people,  Ethiopian Media Services will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its viewers/listeners in Ethiopia and globe.

",40922225,220000,888,2023-02-20T23:04:48Z,46083,1,40922225
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha,2021-09-14T05:03:11.815220Z,"ሮሐ ቴቪ-የሀገሬው
ውድ የሮሐ ቴሌቪዥን ወዳጆች በዩቲዩብ ቻናላችን የሮሐ ብቻ የሆኑ ዕለታዊ ዜናዎች፤ የፖለቲካ  ትንታኔ ዝግጅት በየቀኑ፤ የትም ያልተሰሙ የህዝብ ድምጾችንና ወቅታዊ ልዩ ልዩ ማህበረሰብ ተኮር የመዝናኛ ዝግጅቶችን መከታተል ከእናንተ ከቤተሰቦቻችን የሚጠበቅ ነው፡፡ ‹‹ሮሐ ቴሌቪዥን የሀገሬው ነው›› ስንል የሮሐ ስራዎች ሁሉ በሀገሬነት የሚመዝኑና ባለቤታቸውም ሀገሬ የሆነው ኢትዮጵያዊ ሁሉ መሆኑን ለማሳወቅ ነው፡፡ አብዝታችሁ እንድትወዳጁንና እንድታበረታቱን እንጋብዛችኋለን፡፡
ሮሐ ቴቪ-የሀገሬው
",10375731,93200,871,2023-02-20T23:04:48Z,11912,1.44,7205368
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,2021-10-08T03:12:24.953742Z,"We serve with integrity and professionalism for justice, equality, freedom, and quality of life.",19565146,127000,349,2023-02-20T23:04:48Z,56060,1.37,14281128
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ,2021-09-14T20:20:04.908474Z,"Arat Kilo is newly established digital media outlet by the renowned and seasoned Ethiopian journalists. It's a hub for News, Analysis and Interviews.

Issues about current affairs, Politics and others in and around Ethiopia, Africa and the World will be addressed in detail.

Be subscribed, updated and informed with us.



#aratkilo
#aratkilomedia

",432597,13500,55,2023-02-20T23:04:48Z,7865,1.43,302515
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,2014-08-06T19:51:23Z,ርዕዮት የኢትዮጲያና ኢትዮጲያዊነትን ሁለንተና የሚቃኝ፣ የሀገርንና የህዝብን ጉዳዮች በብዙ መንገዶች ተደራሽ የሚያደርግ፣ በርካታ ዝግጅቶችና አቀራረቦች ያሉት የሚድያ ተቋም ነው፡፡  Reyot Media expounds on everything Ethiopian across multiple platforms and formats that our audience find wherever they are.,41105021,188000,2011,2023-02-20T23:04:48Z,20440,8.54,4813234
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,2022-05-11T13:20:06.187435Z,"",2267645,32100,635,2023-02-20T23:04:48Z,3571,0.78,2907237
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA,2021-01-17T15:07:48.315237Z,"#ተጨማሪ_መረጃዎችን_ከኢትዮ_251_የተለያዩ_የመረጃ_መረቦች_ያግኙ_እንዲሁም_ሀሳብና_አስተያየታሁን_በጽሁፍ_መልዕክት_ያድርሱን

ተጨማሪ መረጃዎችን ከኢትዮ 251 የተለያዩ የመረጃ መረቦች ያግኙ እንዲሁም ሀሳብና አስተያየታሁን በጽሁፍ መልዕክት ያድርሱን :-
በፌስቡክ https: https://www.facebook.com/ethio251
በቴሌግራም https://t.me/ethio251media
ዩቱዩብ https://youtube.com/c/ETHIO251MEDIA


እናመሰግናለን

https://www.youtube.com/channel/UCN300jmMg6DsO2wECkleq0w
ETHIO 251 MEDIA is an independent media offering you News, Political Analysis and Information feeds from Addis Ababa, Ethiopia.

Enjoy our wide collection of Ethiopian, African and worldwide News and more contents by subscribing to our channel.
",11343772,101000,862,2023-02-20T23:04:48Z,13159,2.09,5427642
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,2022-01-03T13:41:52.318843Z,"",4911542,39000,893,2023-02-20T23:04:48Z,5500,1.13,4346497
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,2012-02-08T02:13:27Z,"Mengizem media is a media that focuses on Ethiopian political,economic and social issues.",3489844,30600,1205,2023-02-20T23:04:48Z,2896,11.04,316109
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,2020-09-26T06:58:30.652446Z,"We were founded on September 26, 2020 by vetran Ethiopian journalist Tamerat Negera Feyisa as a platform for exploring, defining & promoting Ethiopianist ideas through quality web based journalism & commentary. Terara aspires to discuss issues in Politics, Economics, Education, Arts & Letters of Ethiopia & the greater horn. The seed money to start Terara was raised by Tamerat’s friend, Tariku Geleta through crowd funding campaign on December 8, 2019 that enabled Tamerat’s fans around the world to be connected for a common cause of founding an Ethiopianist media in the public sphere. ",3388133,45200,276,2023-02-20T23:04:48Z,12275,2.4,1411722
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,2018-09-29T09:13:46Z,"GEBEYANU is popular for its highly professional and influential TV and
Radio programs. Its involvement began even before it is officially
renamed as GEBEYANU. It started with the name Solomon Shumiye to
be the first private program producer on ETV since 1992 E.C.
GEBEYANU and/or Solomon Shumiye have been familiar brands of the
media business for more than 19 years. Backed by creative talent and
higher education, GEBEYANU’s effort significantly influenced the
industry and now replicating of its content and/or format has become
common experience. The following are among the major productions
that have been transmitted on the national broadcaster, EBC and
Nahoo TV.",10202914,107000,603,2023-02-20T23:04:48Z,16920,4.4,2318844
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,2020-11-13T11:38:22.416086Z,"Ethio News provides news, news analysis, opinions on current affairs, produces documentaries, among others, on range of issues in Ethiopia and the Horn of Africa.",26963572,161000,1339,2023-02-20T23:04:48Z,20137,2.27,11878225
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,2019-08-19T06:20:18Z,"Welcome to Feta Daily
Feta Daily is Ethiopian Entertainment Media. update our channel on a daily basis.
We have the desire to work with you.
let's Work together contact, business Feta Daily → https://www.facebook.com/FetaTube/
",141744627,578000,916,2023-02-20T23:04:48Z,154743,3.51,40383084
UCgIxJwBNuGzDKrBaZhATDug,Anchor Ethiopia,2022-10-16T04:41:28.299163Z,"",4352579,73400,154,2023-02-20T23:04:48Z,28263,0.35,12435940
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር,2020-12-12T05:48:39.995607Z,"እኛው ነን!!
ታሪክ መርምረው፣ ሃሳብ አንጥረው መላ የሚፈጥሩ፣ የእውነትን መንገድ የሚያበሩና የሚመሩ ሊቆቻችንን፤ ግዙፍ አርቅቀው ረቂቅ አግዝፈው የሚያሳዩ ምናባውያን ጠቢቦቻችንን ይዘንና በዘመናዊ የመገናኛ መሳሪያዎች ታግዘን ህዝባችንን በሃሳብ በማገናኘት የወደፊት እድሉን የሚቆጣጠርበትን ማማ የምናቆምለት እኛው ነን!",1155832,22300,305,2023-02-20T23:04:48Z,3789,2.19,527777
UCmAnzjcjIgtWuE6AnBCViTg,OMN,2014-01-19T08:11:25Z,"OMN is an independent, nonpartisan and nonprofit news enterprise whose mission is to produce original and citizen-driven reporting on Oromo and Oromia. For more information visit out website at http://www.oromiamedia.org
",108293967,508000,9426,2023-02-20T23:04:48Z,11488,9.09,11913527
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ ሰላም  Ethio Selam,2022-06-30T08:28:53.278299Z,"ስለ ሰላም እናወራለን!!!
ስለ ሰላም እንወያያለን!!!
ስለ ሰላም እንሞግታለን!!!

ኢትዮ-ሰላም በኢትዮጵያ ውስጥ አውንታዊ ሰላም ሰፍኖ ማየትን የሚፈልግ፤ የአገራችንን ማህበረ-ኢኮኖሚያዊና ፖለቲካዊ ጉዳዮች ከተለያዩ እይታዎች አንፃር የሚተነተኑበትና አውንታዊ ሰላምንና መረጋጋትን ሊያሰፍኑና ሊያመጡ የሚችሉ አማራጭ ሀሳቦች የሚቀርቡበት ነፃና ገለልተኛ ሚዲያ ነው።

ይህን እንቅስቃሴ ማበረታታትና በአገራችን አውንታዊ ሰላም ሰፍኖ ማየት የምትናፍቁ ሁሉ ሚዲያችንን ሰብስክራይብ በማድረግ ቤተሰብ እንዲሆኑንና በሚችሉት ሁሉ እንዲያግዙን ጥሪ እናደርጋለን።

Ethio-Selam is a free and independent media that seeks to analyze the socio-economic and political issues of our country from different perspectives and offers alternative ideas that can bring about positive peace and stability in our country Ethiopia.

We encourage all those who want to help for this movement and yearn to see the positive peace in our country to subscribe to our media and become a family and help us in any way you can.
",2565997,34400,107,2023-02-20T23:04:48Z,23981,0.65,3947687
UCvr6jA3WYOhXFUD2LKpqhQw,Ethio 360 Media,2019-06-04T17:59:54Z,"",219787110,577000,3862,2023-02-20T23:04:48Z,56910,3.72,59082556
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,2017-07-07T08:46:55Z,"Andafta Is Ethiopian multi-platform entertainment and media company ,Powered by its own proprietary technology. Andafta is the go-to source for tech, digital culture and entertainment content for its dedicated and influential audience around the nation as well for the globe.",264810173,887000,5868,2023-02-20T23:04:48Z,45127,5.63,47035554
UCxIn6j4tH1dVnqLd1WFvFNA,Abebe Belew,2012-08-23T23:11:19Z,ADDIS DIMTS Multimedia,28524977,149000,1024,2023-02-20T23:04:48Z,27856,10.49,2719254
UC-jwtt0RVJPNidr2Ja1_7yQ,MENELIK TELEVISION 3,2023-01-31T23:05:23.760720Z,News and Entertainment channel,28803,672,42,2023-02-21T23:04:44Z,685,0.06,480050
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,2019-11-14T00:41:33.765580Z,"አደባባይ ሚዲያ በዩ.ኤስ አሜሪካ በቴክሳስ ጠቅላይ ግዛት የተቋቋመ ትርፍ አልባ (nonprofit Media) የሚዲያ ድርጅት ነው። በኢትዮጵያውያን እና በኢትዮጵያውያን-አሜሪካውያን የተቋቋመው አደባባይ ሚዲያ ሚዛናዊና የነጠረ እውነታ (fair, balanced and Fact-checked news and views) ላይ በማቅረብ ላይ የተመሠረተ ነው።",12953945,98900,909,2023-02-21T23:04:44Z,14250,3.27,3961451
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,2007-09-21T22:51:08Z,"",17093248,334000,1102,2023-02-21T23:04:44Z,15511,15.42,1108511
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,2018-09-02T14:01:50Z,"TMH’s mission is to enrich the lives of Tigray people by providing captivating media through nonpartisan journalism. TMH will promote community dialogue through exchanging information across different social, cultural, geographical, regional, and ideological boundaries. This dialogue will assist in TMH’s endeavor to enhance tolerance, social integration, and mutual coexistence among all east African people. ",153491836,350000,5330,2023-02-21T23:04:44Z,28797,4.47,34338218
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),2022-02-22T03:19:46.031340Z,"Ethiopian Media Services is publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the globe. Ethiopia, a country with a population of close to 120 million people,  Ethiopian Media Services will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its viewers/listeners in Ethiopia and globe.

",40990700,220000,891,2023-02-21T23:04:44Z,46005,1,40990700
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha,2021-09-14T05:03:11.815220Z,"ሮሐ ቴቪ-የሀገሬው
ውድ የሮሐ ቴሌቪዥን ወዳጆች በዩቲዩብ ቻናላችን የሮሐ ብቻ የሆኑ ዕለታዊ ዜናዎች፤ የፖለቲካ  ትንታኔ ዝግጅት በየቀኑ፤ የትም ያልተሰሙ የህዝብ ድምጾችንና ወቅታዊ ልዩ ልዩ ማህበረሰብ ተኮር የመዝናኛ ዝግጅቶችን መከታተል ከእናንተ ከቤተሰቦቻችን የሚጠበቅ ነው፡፡ ‹‹ሮሐ ቴሌቪዥን የሀገሬው ነው›› ስንል የሮሐ ስራዎች ሁሉ በሀገሬነት የሚመዝኑና ባለቤታቸውም ሀገሬ የሆነው ኢትዮጵያዊ ሁሉ መሆኑን ለማሳወቅ ነው፡፡ አብዝታችሁ እንድትወዳጁንና እንድታበረታቱን እንጋብዛችኋለን፡፡
ሮሐ ቴቪ-የሀገሬው
",10399447,93200,873,2023-02-21T23:04:44Z,11912,1.44,7221838
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,2021-10-08T03:12:24.953742Z,"We serve with integrity and professionalism for justice, equality, freedom, and quality of life.",19559234,127000,349,2023-02-21T23:04:44Z,56043,1.37,14276813
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ,2021-09-14T20:20:04.908474Z,"Arat Kilo is newly established digital media outlet by the renowned and seasoned Ethiopian journalists. It's a hub for News, Analysis and Interviews.

Issues about current affairs, Politics and others in and around Ethiopia, Africa and the World will be addressed in detail.

Be subscribed, updated and informed with us.



#aratkilo
#aratkilomedia

",434108,13500,56,2023-02-21T23:04:44Z,7751,1.44,301463
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,2014-08-06T19:51:23Z,ርዕዮት የኢትዮጲያና ኢትዮጲያዊነትን ሁለንተና የሚቃኝ፣ የሀገርንና የህዝብን ጉዳዮች በብዙ መንገዶች ተደራሽ የሚያደርግ፣ በርካታ ዝግጅቶችና አቀራረቦች ያሉት የሚድያ ተቋም ነው፡፡  Reyot Media expounds on everything Ethiopian across multiple platforms and formats that our audience find wherever they are.,41143193,188000,2012,2023-02-21T23:04:44Z,20448,8.55,4812069
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,2022-05-11T13:20:06.187435Z,"",2272457,32100,639,2023-02-21T23:04:44Z,3556,0.78,2913406
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA,2021-01-17T15:07:48.315237Z,"#ተጨማሪ_መረጃዎችን_ከኢትዮ_251_የተለያዩ_የመረጃ_መረቦች_ያግኙ_እንዲሁም_ሀሳብና_አስተያየታሁን_በጽሁፍ_መልዕክት_ያድርሱን

ተጨማሪ መረጃዎችን ከኢትዮ 251 የተለያዩ የመረጃ መረቦች ያግኙ እንዲሁም ሀሳብና አስተያየታሁን በጽሁፍ መልዕክት ያድርሱን :-
በፌስቡክ https: https://www.facebook.com/ethio251
በቴሌግራም https://t.me/ethio251media
ዩቱዩብ https://youtube.com/c/ETHIO251MEDIA


እናመሰግናለን

https://www.youtube.com/channel/UCN300jmMg6DsO2wECkleq0w
ETHIO 251 MEDIA is an independent media offering you News, Political Analysis and Information feeds from Addis Ababa, Ethiopia.

Enjoy our wide collection of Ethiopian, African and worldwide News and more contents by subscribing to our channel.
",11383251,102000,864,2023-02-21T23:04:44Z,13175,2.1,5420595
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,2022-01-03T13:41:52.318843Z,"",4920048,39000,893,2023-02-21T23:04:44Z,5509,1.13,4354024
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,2012-02-08T02:13:27Z,"Mengizem media is a media that focuses on Ethiopian political,economic and social issues.",3500283,30700,1206,2023-02-21T23:04:44Z,2902,11.04,317054
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,2020-09-26T06:58:30.652446Z,"We were founded on September 26, 2020 by vetran Ethiopian journalist Tamerat Negera Feyisa as a platform for exploring, defining & promoting Ethiopianist ideas through quality web based journalism & commentary. Terara aspires to discuss issues in Politics, Economics, Education, Arts & Letters of Ethiopia & the greater horn. The seed money to start Terara was raised by Tamerat’s friend, Tariku Geleta through crowd funding campaign on December 8, 2019 that enabled Tamerat’s fans around the world to be connected for a common cause of founding an Ethiopianist media in the public sphere. ",3388210,45200,276,2023-02-21T23:04:44Z,12276,2.41,1405896
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,2018-09-29T09:13:46Z,"GEBEYANU is popular for its highly professional and influential TV and
Radio programs. Its involvement began even before it is officially
renamed as GEBEYANU. It started with the name Solomon Shumiye to
be the first private program producer on ETV since 1992 E.C.
GEBEYANU and/or Solomon Shumiye have been familiar brands of the
media business for more than 19 years. Backed by creative talent and
higher education, GEBEYANU’s effort significantly influenced the
industry and now replicating of its content and/or format has become
common experience. The following are among the major productions
that have been transmitted on the national broadcaster, EBC and
Nahoo TV.",10204553,107000,604,2023-02-21T23:04:44Z,16894,4.4,2319216
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,2020-11-13T11:38:22.416086Z,"Ethio News provides news, news analysis, opinions on current affairs, produces documentaries, among others, on range of issues in Ethiopia and the Horn of Africa.",27030561,161000,1342,2023-02-21T23:04:44Z,20141,2.27,11907736
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,2019-08-19T06:20:18Z,"Welcome to Feta Daily
Feta Daily is Ethiopian Entertainment Media. update our channel on a daily basis.
We have the desire to work with you.
let's Work together contact, business Feta Daily → https://www.facebook.com/FetaTube/
",143165109,578000,918,2023-02-21T23:04:44Z,155953,3.51,40787780
UCgIxJwBNuGzDKrBaZhATDug,Anchor Ethiopia,2022-10-16T04:41:28.299163Z,"",4381850,73500,155,2023-02-21T23:04:44Z,28270,0.35,12519571
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር,2020-12-12T05:48:39.995607Z,"እኛው ነን!!
ታሪክ መርምረው፣ ሃሳብ አንጥረው መላ የሚፈጥሩ፣ የእውነትን መንገድ የሚያበሩና የሚመሩ ሊቆቻችንን፤ ግዙፍ አርቅቀው ረቂቅ አግዝፈው የሚያሳዩ ምናባውያን ጠቢቦቻችንን ይዘንና በዘመናዊ የመገናኛ መሳሪያዎች ታግዘን ህዝባችንን በሃሳብ በማገናኘት የወደፊት እድሉን የሚቆጣጠርበትን ማማ የምናቆምለት እኛው ነን!",1156226,22400,306,2023-02-21T23:04:44Z,3778,2.19,527957
UCmAnzjcjIgtWuE6AnBCViTg,OMN,2014-01-19T08:11:25Z,"OMN is an independent, nonpartisan and nonprofit news enterprise whose mission is to produce original and citizen-driven reporting on Oromo and Oromia. For more information visit out website at http://www.oromiamedia.org
",108368933,508000,9432,2023-02-21T23:04:44Z,11489,9.09,11921774
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ ሰላም  Ethio Selam,2022-06-30T08:28:53.278299Z,"ስለ ሰላም እናወራለን!!!
ስለ ሰላም እንወያያለን!!!
ስለ ሰላም እንሞግታለን!!!

ኢትዮ-ሰላም በኢትዮጵያ ውስጥ አውንታዊ ሰላም ሰፍኖ ማየትን የሚፈልግ፤ የአገራችንን ማህበረ-ኢኮኖሚያዊና ፖለቲካዊ ጉዳዮች ከተለያዩ እይታዎች አንፃር የሚተነተኑበትና አውንታዊ ሰላምንና መረጋጋትን ሊያሰፍኑና ሊያመጡ የሚችሉ አማራጭ ሀሳቦች የሚቀርቡበት ነፃና ገለልተኛ ሚዲያ ነው።

ይህን እንቅስቃሴ ማበረታታትና በአገራችን አውንታዊ ሰላም ሰፍኖ ማየት የምትናፍቁ ሁሉ ሚዲያችንን ሰብስክራይብ በማድረግ ቤተሰብ እንዲሆኑንና በሚችሉት ሁሉ እንዲያግዙን ጥሪ እናደርጋለን።

Ethio-Selam is a free and independent media that seeks to analyze the socio-economic and political issues of our country from different perspectives and offers alternative ideas that can bring about positive peace and stability in our country Ethiopia.

We encourage all those who want to help for this movement and yearn to see the positive peace in our country to subscribe to our media and become a family and help us in any way you can.
",2567281,34500,107,2023-02-21T23:04:44Z,23993,0.65,3949663
UCvr6jA3WYOhXFUD2LKpqhQw,Ethio 360 Media,2019-06-04T17:59:54Z,"",220029776,577000,3866,2023-02-21T23:04:44Z,56914,3.72,59147789
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,2017-07-07T08:46:55Z,"Andafta Is Ethiopian multi-platform entertainment and media company ,Powered by its own proprietary technology. Andafta is the go-to source for tech, digital culture and entertainment content for its dedicated and influential audience around the nation as well for the globe.",264945249,887000,5872,2023-02-21T23:04:44Z,45120,5.63,47059546
UCxIn6j4tH1dVnqLd1WFvFNA,Abebe Belew,2012-08-23T23:11:19Z,ADDIS DIMTS Multimedia,28549983,149000,1025,2023-02-21T23:04:44Z,27853,10.5,2719046
UC-jwtt0RVJPNidr2Ja1_7yQ,MENELIK TELEVISION 3,2023-01-31T23:05:23.760720Z,News and Entertainment channel,31899,801,45,2023-02-22T23:04:35Z,708,0.06,531650
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,2019-11-14T00:41:33.765580Z,"አደባባይ ሚዲያ በዩ.ኤስ አሜሪካ በቴክሳስ ጠቅላይ ግዛት የተቋቋመ ትርፍ አልባ (nonprofit Media) የሚዲያ ድርጅት ነው። በኢትዮጵያውያን እና በኢትዮጵያውያን-አሜሪካውያን የተቋቋመው አደባባይ ሚዲያ ሚዛናዊና የነጠረ እውነታ (fair, balanced and Fact-checked news and views) ላይ በማቅረብ ላይ የተመሠረተ ነው።",12954782,98900,909,2023-02-22T23:04:35Z,14251,3.28,3949628
